User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004957,P00249642,M,26-35,2,A,1,1,3,5.0,,10782
1000266,P00121342,M,36-45,11,C,3,0,1,5.0,18.0,19013
1000641,P00288242,F,36-45,0,A,2,1,5,14.0,,7025
1004137,P00205442,M,26-35,7,C,1,0,5,8.0,14.0,7086
1004596,P00143642,F,18-25,4,B,1,0,1,2.0,6.0,8201
1001965,P00156442,M,55+,17,C,1,0,8,,,5985
1002408,P00231242,F,46-50,1,C,2,1,16,,,12422
1001060,P00363442,M,18-25,10,C,1,0,1,,,15704
1004126,P00057642,M,26-35,17,B,1,0,1,15.0,16.0,19248
1001050,P00293142,M,26-35,1,B,1,0,5,,,3546
1003024,P00157542,M,36-45,17,A,4+,0,8,14.0,,6083
1002611,P00102042,M,26-35,3,B,4+,0,5,,,7017
1000390,P00324442,M,26-35,4,A,0,0,11,13.0,16.0,7594
1003760,P00069542,M,51-55,0,B,0,1,5,,,6903
1000962,P00117542,F,26-35,1,C,1,1,18,,,3051
1003620,P00218142,M,26-35,7,A,1,0,1,2.0,,8208
1005005,P00131542,M,46-50,16,B,2,0,8,12.0,,8001
1000762,P00244042,M,0-17,10,C,2,0,1,2.0,15.0,15671
1004411,P0096142,M,18-25,4,A,3,0,3,4.0,,13631
1003318,P00111842,M,55+,13,C,4+,1,8,,,7888
1001176,P00052842,M,55+,1,C,1,1,10,15.0,,19192
1004049,P00128442,M,46-50,11,A,3,1,1,8.0,,7588
1002018,P00117442,M,36-45,16,B,1,0,5,14.0,,6871
1001099,P00070342,M,26-35,17,C,4+,0,1,2.0,14.0,4009
1004055,P00047242,M,51-55,0,B,4+,1,1,5.0,,4365
1005245,P00293042,F,46-50,1,B,2,1,8,,,6010
1006007,P00121642,M,36-45,17,C,2,0,5,14.0,,7194
1002453,P00127642,M,26-35,7,B,0,0,1,2.0,15.0,11373
1003332,P00021742,M,26-35,7,B,2,1,5,,,8650
1001484,P00076142,M,26-35,12,C,1,0,8,,,7940
1002627,P00052842,M,26-35,1,B,2,1,10,15.0,,19126
1003371,P00029242,M,26-35,2,A,3,0,8,,,6092
1002436,P00084442,M,26-35,7,B,2,0,13,16.0,,772
1003391,P00198642,M,18-25,4,A,0,0,8,14.0,,7779
1000752,P00235442,F,26-35,3,A,3,0,1,15.0,,4201
1005636,P00134342,M,26-35,7,A,0,1,5,,,5356
1005472,P00223242,M,36-45,1,C,0,1,5,14.0,,3562
1001439,P00088242,M,36-45,3,C,1,1,6,10.0,13.0,20518
1004834,P00338442,F,46-50,9,C,1,1,1,16.0,,11400
1003829,P00142942,F,26-35,1,B,1,0,1,2.0,16.0,15810
1005837,P00019142,M,26-35,7,B,0,1,11,15.0,,6099
1001861,P00357042,M,51-55,16,A,1,1,5,,,5176
1005990,P00177342,F,26-35,20,B,1,1,8,,,10073
1003356,P00252442,M,36-45,7,C,2,1,8,,,9754
1002564,P00025442,F,36-45,20,C,2,1,1,2.0,9.0,12006
1002188,P00242742,F,18-25,19,B,4+,0,1,2.0,9.0,11718
1004790,P00019442,F,26-35,2,A,4+,1,8,12.0,,5980
1002634,P00256642,M,55+,1,A,3,1,5,,,7077
1002121,P00241142,M,55+,13,C,0,1,8,,,7757
1002281,P00220442,M,46-50,11,A,4+,0,5,14.0,,8600
1005198,P00006242,F,18-25,4,B,0,0,5,,,3530
1003414,P00146742,M,26-35,17,C,1,1,1,13.0,14.0,19413
1000225,P00193242,M,26-35,7,A,0,0,6,8.0,,12069
1001639,P00179142,M,26-35,17,B,1,0,11,,,6142
1005924,P00044442,M,36-45,0,B,0,1,1,16.0,,15288
1002967,P00348942,M,26-35,0,A,1,0,8,13.0,,5887
1002489,P00137242,F,36-45,9,B,1,0,5,,,5363
1000284,P00050442,M,26-35,12,B,3,1,1,8.0,13.0,11541
1001917,P00015642,M,18-25,10,B,1,0,8,16.0,17.0,5854
1003182,P00145942,M,26-35,12,A,2,1,6,8.0,13.0,12447
1003259,P00146042,F,18-25,4,A,2,0,1,13.0,15.0,11903
1005433,P00226242,F,36-45,17,B,3,1,11,15.0,,2996
1005256,P00192842,M,26-35,16,B,4+,1,5,14.0,,5204
1004302,P00187342,M,51-55,1,C,1,0,4,5.0,15.0,2144
1002178,P00303042,M,46-50,14,C,4+,0,5,,,6909
1001181,P00112142,M,36-45,7,A,3,1,1,2.0,14.0,11945
1001701,P00173542,F,26-35,4,B,1,0,5,8.0,,6998
1002162,P00304842,F,0-17,10,C,2,0,8,,,7822
1005645,P00001842,M,26-35,2,B,3,0,16,,,20610
1000402,P00319042,M,26-35,11,B,1,1,5,,,7045
1001449,P00089242,M,36-45,20,A,1,1,2,5.0,,9870
1003807,P00058042,F,36-45,19,B,2,0,8,16.0,,10005
1001335,P00271242,M,36-45,0,C,1,0,8,14.0,,7787
1004115,P00032442,M,26-35,15,B,1,0,5,,,5399
1000156,P00001142,F,46-50,7,C,4+,1,5,8.0,14.0,8746
1001794,P00277842,M,26-35,11,B,1,0,1,,,15609
1004360,P00187242,F,26-35,9,B,1,0,4,5.0,,1379
1001290,P00238442,M,36-45,0,C,1,0,6,,,20004
1005042,P00004942,F,18-25,2,A,4+,1,8,14.0,,10038
1002872,P00108442,M,26-35,20,B,1,0,5,,,7194
1004377,P00303342,M,26-35,0,C,1,1,1,16.0,,15363
1003760,P00046742,M,51-55,0,B,0,1,1,2.0,15.0,18968
1004132,P00223642,M,26-35,17,C,2,0,11,15.0,,3120
1001998,P00037142,F,51-55,9,B,2,1,1,2.0,5.0,12051
1001748,P00216142,M,51-55,1,A,1,1,1,16.0,,15431
1001501,P00241442,M,26-35,11,A,3,0,2,15.0,,12786
1002294,P00112142,M,55+,13,B,3,0,1,2.0,14.0,15276
1005000,P00335242,M,26-35,4,B,4+,0,5,8.0,,7086
1003191,P00253142,M,26-35,12,B,4+,0,1,2.0,5.0,15226
1002934,P00183242,F,36-45,20,B,3,0,5,15.0,,5437
1002303,P00005742,M,51-55,17,B,4+,1,8,14.0,,7787
1005491,P00144642,M,18-25,7,A,1,0,1,15.0,16.0,8121
1001203,P00317842,F,26-35,1,A,3,0,8,,,7917
1002820,P00116142,F,36-45,0,A,2,0,10,13.0,16.0,23496
1005263,P00347642,M,36-45,7,B,1,0,1,6.0,,15530
1000169,P00244742,M,26-35,7,B,3,0,11,,,3209
1003648,P00222042,M,18-25,4,B,1,0,1,8.0,,4435
1003780,P00161242,M,0-17,0,C,0,0,1,5.0,12.0,15587
1001265,P00360842,F,18-25,20,B,0,1,5,,,6899
1001339,P00132642,M,36-45,18,C,2,0,1,,,15235
1005653,P00271142,M,51-55,1,B,1,0,5,,,6992
1001472,P0097242,M,26-35,7,C,1,0,1,16.0,,15384
1004302,P00051142,M,51-55,1,C,1,0,8,,,8025
1004076,P00225542,M,26-35,17,A,2,0,5,8.0,,3506
1004387,P00235842,F,18-25,4,B,0,0,11,15.0,16.0,3157
1003994,P00313342,M,51-55,7,B,2,1,5,,,8857
1002611,P00240442,M,26-35,3,B,4+,0,6,16.0,,11976
1002265,P00083742,M,55+,13,C,1,1,2,17.0,,10075
1004115,P00223242,M,26-35,15,B,1,0,5,14.0,,8854
1001894,P00283242,F,36-45,7,B,0,1,5,8.0,,5232
1003892,P00168742,M,26-35,20,A,0,0,1,5.0,,11455
1002521,P00184942,M,36-45,17,B,1,0,1,8.0,17.0,19660
1000676,P00008742,M,18-25,16,B,1,1,5,,,5184
1005624,P00101842,M,26-35,7,C,1,0,6,16.0,,16707
1004123,P00254242,F,26-35,4,C,1,0,5,11.0,12.0,3669
1000869,P00138542,M,18-25,20,A,4+,1,5,6.0,,5140
1004069,P00150342,M,36-45,15,C,1,1,8,14.0,,10001
1001017,P00181542,M,36-45,0,B,2,0,11,16.0,,7387
1001894,P00052242,F,36-45,7,B,0,1,8,,,6013
1005550,P00327542,M,36-45,15,B,2,0,5,,,8891
1004336,P00144242,F,26-35,0,B,4+,0,5,14.0,,8635
1003693,P00042842,M,26-35,15,B,1,1,5,,,5212
1002231,P00120842,M,51-55,11,B,1,1,8,17.0,,7790
1004916,P00127042,M,18-25,20,C,4+,0,4,5.0,,1406
1003806,P00257742,M,18-25,4,A,4+,0,11,,,6136
1005767,P00346242,M,26-35,2,B,0,0,1,15.0,,15299
1005388,P00184942,F,18-25,4,C,1,0,1,8.0,17.0,12026
1000611,P00216342,M,36-45,0,C,1,0,3,4.0,5.0,11001
1002930,P00195242,M,51-55,17,C,1,1,8,,,10004
1002021,P00270942,M,26-35,0,C,1,0,1,2.0,15.0,19539
1001053,P00135242,M,36-45,0,C,2,1,4,5.0,13.0,1381
1001884,P00254342,M,46-50,20,B,1,1,5,11.0,,7121
1002247,P00084842,M,46-50,2,B,2,1,8,16.0,,9885
1002947,P00195242,F,26-35,0,A,1,1,8,,,9995
1004543,P00173842,M,26-35,2,A,0,0,1,2.0,15.0,7631
1001086,P00136742,M,18-25,4,A,2,0,1,14.0,16.0,19079
1004734,P00030842,M,51-55,1,B,1,1,1,2.0,15.0,15735
1004412,P00153642,M,18-25,4,C,1,0,8,,,5850
1005026,P00000342,M,26-35,17,B,1,1,5,14.0,,5164
1003391,P00299142,M,18-25,4,A,0,0,5,,,7130
1004008,P00351242,M,18-25,1,B,2,1,3,4.0,5.0,2695
1001447,P00049142,M,18-25,4,A,0,0,1,15.0,,15714
1005767,P00093542,M,26-35,2,B,0,0,1,6.0,,11725
1002177,P00005942,F,36-45,20,C,3,1,2,4.0,9.0,9931
1004647,P00349342,M,36-45,20,B,1,1,8,,,7761
1001507,P00086042,M,36-45,17,C,0,0,8,14.0,17.0,5978
1005459,P00077042,F,0-17,10,C,0,0,5,,,5171
1005035,P00000742,F,26-35,17,B,1,1,5,14.0,,5167
1001727,P00001542,M,36-45,16,B,2,1,1,2.0,14.0,12026
1001322,P00272942,M,55+,0,A,0,0,5,,,5411
1003469,P00345742,M,46-50,17,B,3,1,1,2.0,15.0,11433
1001121,P00153342,M,55+,7,C,4+,1,14,,,15116
1005221,P00274142,F,55+,1,C,1,0,1,,,11434
1004796,P00112142,M,36-45,7,A,4+,1,1,2.0,14.0,15896
1002466,P00327142,M,26-35,15,B,4+,0,8,15.0,,6087
1003729,P00367042,M,18-25,4,A,2,0,8,,,9846
1005595,P00165442,M,26-35,20,B,1,0,1,15.0,16.0,4448
1001484,P00292642,M,26-35,12,C,1,0,8,,,8118
1000436,P00129342,M,18-25,4,C,1,0,1,5.0,15.0,3865
1000166,P00070042,M,18-25,4,B,1,1,1,2.0,16.0,12101
1000929,P00032442,M,26-35,15,A,1,0,5,,,5199
1000553,P00047942,M,26-35,2,B,1,0,5,13.0,,8816
1000669,P00302342,M,26-35,17,B,2,0,8,,,9900
1003223,P00300042,M,26-35,20,A,1,1,16,,,16571
1002504,P00184942,M,26-35,7,A,2,1,1,8.0,17.0,19447
1003618,P00285842,M,55+,17,A,4+,1,5,,,5324
1005780,P00130442,M,18-25,17,B,1,0,3,5.0,,8052
1002073,P00369942,F,18-25,4,B,4+,0,2,3.0,4.0,3626
1001150,P0095842,F,26-35,20,A,1,0,3,4.0,12.0,5637
1004447,P00318742,M,46-50,5,B,0,1,1,8.0,,11558
1000410,P00100442,F,26-35,1,B,4+,0,2,4.0,5.0,12820
1005359,P00182242,M,18-25,16,B,3,0,1,5.0,6.0,15387
1000424,P00015742,M,26-35,17,A,3,0,7,,,16654
1005619,P00344342,F,18-25,4,C,0,0,8,14.0,,3993
1005217,P00052842,M,26-35,17,B,3,0,10,15.0,,23619
1005493,P00251242,M,36-45,12,B,3,0,5,11.0,,6852
1005702,P00141542,M,18-25,0,B,4+,0,5,,,6863
1002389,P00114142,M,26-35,16,A,0,1,8,,,8012
1002540,P00145942,F,46-50,6,B,3,1,6,8.0,13.0,20608
1004585,P00298442,M,36-45,7,C,3,0,16,,,16417
1003501,P0097242,F,36-45,7,C,1,0,1,16.0,,15568
1002909,P00244042,M,26-35,7,A,1,0,1,2.0,15.0,7995
1005905,P00226742,F,36-45,20,B,2,0,11,,,6160
1004275,P0095142,F,46-50,16,C,3,0,2,4.0,,12871
1000202,P00329542,M,18-25,4,A,3,0,1,15.0,16.0,12081
1000624,P00344342,M,26-35,1,B,3,0,8,14.0,,7799
1002250,P00142142,M,18-25,19,A,3,1,1,2.0,15.0,4354
1002663,P00110842,F,26-35,4,B,2,0,1,2.0,5.0,15795
1004042,P00268442,M,36-45,15,B,3,1,8,17.0,,7816
1003596,P00272842,F,36-45,4,A,3,0,5,14.0,,8802
1000501,P00233442,M,26-35,2,C,4+,1,1,2.0,15.0,19378
1001088,P00202142,F,0-17,10,A,3,0,8,16.0,17.0,7868
1001547,P00285842,M,55+,13,A,4+,1,5,,,8618
1001632,P00120442,M,26-35,16,B,1,0,8,,,9912
1002986,P00350342,M,26-35,4,A,2,1,1,6.0,,7806
1001062,P00111242,M,51-55,19,C,3,0,1,18.0,,19425
1001019,P00335242,M,36-45,1,A,4+,1,5,8.0,,5324
1001470,P00296542,M,18-25,4,A,1,1,8,,,7937
1005501,P00275842,M,26-35,2,A,3,0,2,9.0,15.0,12822
1002952,P00003042,M,26-35,4,B,1,0,8,,,9712
1003910,P00113742,M,26-35,20,A,2,0,5,14.0,,8664
1003644,P00059442,F,26-35,11,A,2,1,6,8.0,16.0,12255
1000202,P00150542,M,18-25,4,A,3,0,5,,,7026
1002241,P00176842,M,46-50,5,B,1,0,12,14.0,,1411
1005728,P00119442,F,36-45,20,C,3,0,5,,,8804
1001803,P00179842,M,26-35,2,B,1,0,11,,,6056
1000237,P00252042,M,26-35,6,C,1,1,5,14.0,,7010
1001671,P00117942,M,36-45,0,B,2,0,5,15.0,,6897
1002489,P00157542,F,36-45,9,B,1,0,8,14.0,,5862
1000963,P00254842,M,26-35,0,A,0,1,5,13.0,,5420
1005823,P00110942,M,26-35,12,B,1,0,1,2.0,,15496
1003142,P00240142,M,26-35,20,B,0,0,5,,,7043
1000999,P00313142,M,26-35,15,B,2,0,8,,,7816
1001418,P00025042,M,18-25,4,A,1,1,5,15.0,,3499
1004165,P00288642,F,26-35,14,A,1,0,16,,,12835
1005924,P00370293,M,36-45,0,B,0,1,19,,,49
1003726,P00000242,M,26-35,17,C,3,1,2,4.0,9.0,12843
1004562,P00086342,M,36-45,10,A,1,1,8,,,6188
1001537,P00294542,M,18-25,20,B,0,0,8,,,5850
1003989,P00023042,M,51-55,12,A,0,1,5,14.0,,5423
1005747,P00243942,M,26-35,0,B,4+,1,1,2.0,15.0,11877
1004470,P00227942,M,36-45,12,C,3,1,2,5.0,,9689
1004728,P00216742,M,26-35,19,B,3,0,5,,,5220
1001922,P00144242,F,26-35,7,B,4+,0,5,14.0,,7194
1001383,P00342742,F,26-35,7,A,1,0,8,14.0,,6052
1005847,P0094842,F,18-25,4,B,2,0,4,8.0,,3432
1001120,P00102042,M,18-25,4,A,0,1,5,,,5396
1003842,P00040042,F,36-45,16,B,4+,0,5,,,8827
1004227,P0095842,M,26-35,19,A,0,0,3,4.0,12.0,8092
1004167,P00184242,M,26-35,20,B,1,0,9,15.0,,18713
1004927,P00346342,M,46-50,0,B,4+,0,1,15.0,,11820
1003449,P00265242,M,26-35,14,B,3,0,5,8.0,,7053
1002737,P00037742,M,26-35,3,B,3,0,8,,,3977
1005286,P00087642,M,46-50,16,B,0,0,5,14.0,,6878
1000477,P00165442,M,36-45,14,A,1,0,1,15.0,16.0,11922
1000100,P00145042,M,36-45,17,C,4+,0,1,2.0,5.0,8251
1002205,P00188842,F,26-35,7,A,3,1,8,,,8134
1003083,P00120542,F,51-55,0,C,0,0,8,14.0,,7968
1003648,P00110942,M,18-25,4,B,1,0,1,2.0,,19383
1003557,P00216342,M,18-25,5,B,0,1,3,4.0,5.0,8001
1000741,P00174542,M,26-35,5,C,1,1,11,15.0,,7410
1000999,P00130242,M,26-35,15,B,2,0,8,,,6165
1005056,P00113142,M,46-50,1,C,1,1,1,5.0,12.0,19669
1000390,P00245342,M,26-35,4,A,0,0,11,,,6135
1004048,P00103042,F,36-45,1,B,1,0,1,14.0,,15430
1002651,P00177542,M,55+,14,C,3,1,1,8.0,,8250
1000750,P00313542,F,36-45,9,B,4+,1,5,8.0,,7058
1001447,P00351642,M,18-25,4,A,0,0,8,15.0,16.0,2074
1000765,P00221342,M,26-35,17,B,1,0,1,2.0,5.0,11641
1001086,P00113442,M,18-25,4,A,2,0,3,5.0,,13404
1002858,P00058442,F,0-17,10,B,2,0,5,14.0,,8595
1002404,P00192042,M,18-25,7,C,1,0,5,9.0,14.0,3607
1003745,P00359142,F,26-35,9,C,4+,0,16,,,12596
1004980,P00085442,M,26-35,1,B,0,0,12,14.0,,1032
1002015,P0097142,M,18-25,4,B,4+,0,12,,,751
1004343,P00029842,M,26-35,12,C,1,1,8,,,6190
1002380,P00100842,M,26-35,4,A,0,1,5,,,8766
1000909,P00109142,M,46-50,7,C,2,0,8,17.0,,9826
1003808,P00213542,M,26-35,7,A,2,1,11,,,4600
1004802,P00350542,M,55+,1,B,3,1,8,17.0,,7855
1001768,P00080342,M,46-50,16,C,1,1,1,6.0,8.0,15668
1002996,P00259542,M,18-25,0,B,1,0,5,,,1827
1004092,P00205942,F,26-35,0,C,4+,0,5,8.0,14.0,7185
1004766,P00170342,M,36-45,16,A,3,0,1,15.0,,8133
1004064,P00255842,M,46-50,0,A,1,1,16,,,20345
1004808,P00250242,M,36-45,0,A,1,1,5,,,7184
1001851,P00018042,M,26-35,19,B,4+,1,15,16.0,,8407
1000881,P00222042,M,18-25,14,A,1,0,1,8.0,,8336
1001694,P00184042,M,26-35,12,B,3,1,1,8.0,,18993
1003315,P00081142,M,26-35,12,B,1,1,6,8.0,14.0,20071
1004007,P00024742,M,36-45,12,A,1,1,8,11.0,,7912
1000999,P00212542,M,26-35,15,B,2,0,8,14.0,,5914
1004510,P00285742,M,46-50,7,A,4+,1,8,,,6029
1003768,P00046742,M,26-35,4,B,2,0,1,2.0,15.0,15440
1000056,P00044442,M,36-45,20,C,0,1,1,16.0,,19110
1005278,P00325742,F,26-35,7,B,1,0,2,9.0,,6491
1004072,P00057542,M,51-55,6,B,4+,0,3,4.0,5.0,10593
1004580,P0097742,F,55+,13,C,0,1,8,,,7822
1001790,P00233642,M,26-35,0,C,1,0,1,15.0,,7876
1002251,P00127642,M,36-45,14,A,3,0,1,2.0,15.0,15187
1004043,P00334242,F,26-35,15,B,3,0,1,8.0,,19036
1002059,P00113242,M,36-45,0,B,3,0,1,6.0,8.0,18977
1002731,P00254242,M,36-45,7,C,1,0,5,11.0,12.0,5391
1000828,P00277642,M,18-25,4,C,2,0,2,3.0,10.0,13235
1003336,P00159942,M,36-45,17,B,2,1,5,,,3526
1001926,P00346342,F,0-17,0,B,1,0,1,15.0,,8278
1005831,P00316642,M,26-35,1,A,2,1,4,5.0,,2820
1000780,P00253142,M,26-35,17,B,3,0,1,2.0,5.0,15874
1000093,P00059642,M,26-35,17,B,1,1,1,2.0,3.0,19529
1004482,P00242842,F,36-45,1,A,1,0,5,14.0,,7073
1003660,P00319542,M,36-45,7,C,3,0,8,14.0,,5879
1001377,P00127742,M,36-45,16,B,3,1,1,2.0,15.0,12050
1005286,P00271142,M,46-50,16,B,0,0,5,,,8881
1005683,P00085442,F,18-25,9,B,0,1,12,14.0,,1715
1005964,P00129042,M,18-25,5,B,1,0,1,11.0,,11818
1004054,P00161842,M,36-45,3,B,1,0,10,13.0,16.0,14378
1000024,P00120542,F,26-35,7,A,3,1,8,14.0,,9806
1000533,P00227942,M,26-35,12,A,1,0,2,5.0,,6580
1000984,P00214342,M,51-55,16,A,2,1,5,,,7012
1004404,P00269242,M,26-35,1,B,1,0,11,13.0,,1506
1001960,P00313342,M,46-50,7,B,3,1,5,,,7067
1001671,P00343442,M,36-45,0,B,2,0,12,,,1381
1002059,P00124942,M,36-45,0,B,3,0,11,,,2996
1001017,P00122542,M,36-45,0,B,2,0,11,,,7613
1001884,P00362742,M,46-50,20,B,1,1,8,,,7913
1005055,P00115742,F,36-45,16,A,2,0,6,10.0,16.0,16105
1001883,P00227742,F,51-55,0,B,1,1,5,14.0,,5360
1003062,P00149342,M,18-25,4,C,2,0,13,16.0,,961
1005539,P00117842,F,26-35,20,B,1,1,5,13.0,16.0,7191
1002293,P00274442,F,55+,3,B,1,1,1,18.0,,15540
1002045,P00367042,F,0-17,0,C,0,0,8,,,9774
1004448,P00305242,M,26-35,14,A,0,0,1,5.0,,15245
1000392,P00129842,M,18-25,7,A,0,0,6,8.0,15.0,16518
1001040,P00277442,M,26-35,11,C,1,1,1,6.0,15.0,15730
1001273,P00216342,M,36-45,2,C,3,1,3,4.0,5.0,11011
1000526,P00266642,M,46-50,17,C,1,1,1,8.0,9.0,15578
1004115,P00165042,M,26-35,15,B,1,0,2,4.0,,6956
1000895,P00178042,M,51-55,1,C,1,1,8,14.0,,8010
1001926,P00119642,F,0-17,0,B,1,0,1,2.0,8.0,19607
1004060,P00207742,M,26-35,18,C,2,1,5,14.0,,6874
1003380,P00284842,M,51-55,0,B,2,1,1,8.0,17.0,15718
1002242,P00072442,M,18-25,4,A,2,0,2,,,12711
1004806,P00163542,M,26-35,17,C,2,0,2,4.0,5.0,10119
1004037,P00084942,M,51-55,16,C,2,0,5,8.0,,8814
1004312,P00180342,M,26-35,18,A,0,1,11,,,5959
1003213,P00247042,F,26-35,1,C,3,0,5,14.0,,8574
1000261,P00320842,M,26-35,20,A,4+,0,1,4.0,9.0,8146
1004728,P00102442,M,26-35,19,B,3,0,8,,,9750
1000556,P00036842,F,26-35,9,B,4+,0,1,14.0,16.0,7859
1005686,P00216342,M,55+,16,A,1,1,3,4.0,5.0,5555
1005848,P00087042,M,51-55,20,A,0,1,10,14.0,16.0,18648
1000975,P00057942,M,36-45,0,B,2,1,1,2.0,6.0,3950
1001524,P00062842,M,18-25,4,B,1,0,1,2.0,13.0,15394
1001901,P00114442,M,51-55,7,C,3,1,5,6.0,,8694
1005536,P00119442,M,26-35,16,B,2,1,5,,,5474
1000303,P00024042,M,26-35,7,C,1,1,7,,,20513
1004416,P00271542,M,18-25,4,A,3,1,18,,,2316
1002402,P00277942,M,46-50,17,B,4+,0,1,,,11897
1003855,P00146042,M,26-35,17,C,1,1,1,13.0,15.0,7916
1001194,P00193542,F,26-35,1,B,1,1,1,2.0,,11769
1004979,P00226242,M,36-45,2,B,1,1,11,15.0,,3236
1005103,P00025142,F,36-45,16,C,1,0,13,16.0,,772
1001227,P00046142,M,51-55,1,B,2,0,1,16.0,,11773
1001714,P00111742,M,26-35,17,C,0,1,15,,,16956
1005691,P00145042,M,36-45,14,C,1,0,1,2.0,5.0,15460
1000202,P00093642,M,18-25,4,A,3,0,6,,,12039
1005053,P00046742,M,26-35,4,C,3,0,1,2.0,15.0,11636
1003536,P00271142,M,18-25,4,C,0,0,5,,,8869
1001884,P00199642,M,46-50,20,B,1,1,16,,,12592
1000881,P00130242,M,18-25,14,A,1,0,8,,,8046
1004004,P00045342,M,51-55,0,C,1,1,1,5.0,17.0,11580
1004231,P00046742,F,51-55,18,C,4+,0,1,2.0,15.0,19360
1005422,P00066442,M,51-55,7,A,2,1,5,14.0,,7085
1004426,P00211042,M,46-50,17,C,4+,1,5,,,7021
1000936,P00165842,M,18-25,4,C,4+,0,14,,,11600
1005359,P00035942,M,18-25,16,B,3,0,1,5.0,18.0,19246
1004139,P00018942,M,55+,14,B,1,1,8,,,7943
1003267,P00221442,M,26-35,4,A,2,0,1,2.0,5.0,15659
1000904,P00226442,M,36-45,20,B,4+,0,11,15.0,,1708
1003297,P00081842,M,18-25,4,A,3,0,8,,,4039
1003808,P00180842,M,26-35,7,A,2,1,11,,,4672
1001356,P00289842,F,18-25,4,B,2,0,1,16.0,,4482
1003695,P00304242,M,26-35,2,A,2,0,1,6.0,,15588
1000295,P00248342,M,18-25,0,C,4+,0,8,13.0,,3914
1005520,P00031042,M,46-50,1,C,0,1,8,,,9925
1005345,P00001042,F,26-35,17,C,2,1,1,2.0,16.0,15843
1002063,P00181842,M,26-35,4,A,3,0,11,,,6155
1002756,P00122442,M,18-25,4,C,2,0,1,11.0,15.0,15236
1000319,P00366942,F,51-55,6,B,3,1,8,,,6018
1004647,P00154642,M,36-45,20,B,1,1,8,,,2037
1000208,P00024042,M,36-45,17,C,1,1,7,,,20795
1005770,P00051442,M,26-35,0,C,3,1,8,17.0,,8072
1000897,P00289042,M,26-35,6,B,4+,0,8,,,7883
1000306,P00148642,M,18-25,0,C,3,0,6,10.0,13.0,16620
1004511,P00343542,M,36-45,7,C,2,0,8,11.0,,10051
1000985,P00105442,M,26-35,4,C,0,0,11,,,7424
1000436,P00183842,M,18-25,4,C,1,0,4,9.0,12.0,3487
1001061,P00173042,M,46-50,0,C,0,1,13,15.0,16.0,942
1000352,P00174442,M,18-25,4,A,0,0,5,,,8709
1003410,P00270242,M,36-45,1,B,3,1,8,,,9756
1003621,P00127542,M,18-25,4,B,3,0,1,2.0,15.0,15412
1002684,P00073642,F,18-25,0,C,3,1,8,,,7885
1001920,P00344142,F,36-45,7,B,1,0,18,,,3086
1003180,P00135342,M,26-35,14,B,1,0,5,,,1803
1002304,P00177442,M,46-50,12,B,2,1,1,6.0,8.0,15320
1000261,P0096342,M,26-35,20,A,4+,0,8,,,8034
1002267,P00205442,F,55+,13,C,1,1,5,8.0,14.0,7093
1002743,P00249742,M,26-35,14,B,2,0,1,15.0,18.0,7668
1002523,P00266642,M,26-35,17,B,0,0,1,8.0,9.0,11639
1003093,P00309942,F,46-50,20,C,2,1,5,,,5179
1003847,P00014842,M,26-35,7,B,1,0,1,2.0,5.0,7868
1002952,P00046142,M,26-35,4,B,1,0,1,16.0,,15352
1001722,P00102642,M,36-45,0,C,4+,0,4,8.0,9.0,3460
1002172,P00195342,M,18-25,20,B,2,0,2,5.0,,6796
1003454,P00303142,M,18-25,0,A,1,1,5,,,3707
1004089,P00223142,M,26-35,7,A,1,0,5,,,6949
1001220,P0096142,M,0-17,10,A,3,0,3,4.0,,8252
1003626,P00110642,M,26-35,17,B,3,0,5,,,8658
1002599,P00111742,M,26-35,12,B,2,0,15,,,8309
1005708,P00310842,M,36-45,1,B,4+,0,6,8.0,10.0,12001
1001810,P00285842,M,51-55,13,A,1,1,5,,,6885
1000161,P00252642,M,46-50,16,C,4+,1,8,,,6011
1005026,P00258942,M,26-35,17,B,1,1,5,11.0,,1966
1001825,P00104842,M,26-35,7,C,4+,1,8,,,6143
1005998,P00293242,M,18-25,4,B,4+,0,8,16.0,,7897
1000887,P00182742,F,55+,16,B,3,1,1,2.0,14.0,11923
1005011,P00251942,M,18-25,4,B,1,0,1,2.0,5.0,19417
1000065,P00145642,M,36-45,12,C,2,1,1,8.0,17.0,19582
1000319,P00119442,F,51-55,6,B,3,1,5,,,5473
1000349,P00059442,M,0-17,10,C,0,0,6,8.0,16.0,12153
1000541,P0096942,F,18-25,4,C,3,0,3,4.0,,7965
1001727,P00310842,M,36-45,16,B,2,1,6,8.0,10.0,20371
1005097,P00293242,M,55+,16,C,3,0,8,16.0,,9931
1000508,P00226342,M,26-35,12,B,0,0,11,15.0,,5987
1001671,P00253542,M,36-45,0,B,2,0,8,,,8019
1002754,P00323042,M,51-55,12,A,1,0,5,,,7112
1004984,P00124742,M,36-45,0,A,1,1,10,16.0,,13891
1000839,P00319542,M,26-35,0,A,2,0,8,14.0,,5936
1002058,P00198042,F,55+,1,B,1,0,11,16.0,,7482
1004360,P00191542,F,26-35,9,B,1,0,4,5.0,,2166
1002680,P00117442,M,26-35,12,C,1,1,5,14.0,,6864
1003182,P00180642,M,26-35,12,A,2,1,11,,,1667
